conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.82663E+18,Thu Aug 22 23:57:39 +0000 2024,0,@sheldon24james LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,sheldon24james,in,she/her • ,0,0,0,https://x.com/jnwwchan/status/1826770741259632767,1.35805E+18,jnwwchan
1.82665E+18,Thu Aug 22 23:57:38 +0000 2024,0,@precumv Ketoprak jakarta #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,deemokrasi,in,ranpo's shoulder,0,0,0,https://x.com/pannxla_/status/1826770737337958739,1.50429E+18,pannxla_
1.82663E+18,Thu Aug 22 23:57:37 +0000 2024,0,@nct_menfess LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nct_menfess,in,,0,0,0,https://x.com/yosjjj_/status/1826770736322937228,1.43394E+18,yosjjj_
1.82661E+18,Thu Aug 22 23:57:37 +0000 2024,0,@tanyarlfes #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,qme,– write in silence,0,0,0,https://x.com/7dreamarchive/status/1826770735379218860,1.62273E+18,7dreamarchive
1.82659E+18,Thu Aug 22 23:57:37 +0000 2024,0,@starfess #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #Indonesiaemergencydemocracy,1.82677E+18,,starfess,qme,✦₊ׁ 19' s𝐡e/h𝒆𝒓.,0,0,0,https://x.com/IAMYujinAn/status/1826770732757778596,1.45608E+18,IAMYujinAn
1.8264E+18,Thu Aug 22 23:57:36 +0000 2024,0,@romeongahh BATALKAN BUKAN DITUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,romeongahh,in,??,0,0,0,https://x.com/heavenexr/status/1826770731520458890,1.54109E+18,heavenexr
1.82662E+18,Thu Aug 22 23:57:36 +0000 2024,0,@caratstalk #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,caratstalk,qme,,0,0,0,https://x.com/otherangyie/status/1826770731486912538,1.77914E+18,otherangyie
1.82677E+18,Thu Aug 22 23:57:36 +0000 2024,1,@matcha_lovva BAJIGUR UDAH DI NOTICE BBC ANJG SAMA AYANK GUE EAJ LAGI MALU DONG LO INDONESIA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,matcha_lovva,in,"intp 18+, carat & cdramaenthu",0,1,1,https://x.com/joshuji__ti/status/1826770729482027442,1.50507E+18,joshuji__ti
1.82666E+18,Thu Aug 22 23:57:36 +0000 2024,0,@iiksanboy KAMI BUTUH DIBATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #BauKetekOligarki #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,iiksanboy,in,,0,0,0,https://x.com/feyfanisa/status/1826770729058402739,1.213E+18,feyfanisa
1.82663E+18,Thu Aug 22 23:57:36 +0000 2024,0,@sheldon24james Stay safe buat yg ikutan aksi #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,sheldon24james,in,world,0,0,0,https://x.com/Joki__tugas00/status/1826770728399909338,1.66564E+18,Joki__tugas00
1.82677E+18,Thu Aug 22 23:57:34 +0000 2024,0,Kekal di jahanam ya @DivHumas_Polri BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,in,RP Acc ༄.° Admin : Adsa/Asa,0,0,1,https://x.com/taksagiandra/status/1826770723651944815,1.78151E+18,taksagiandra
1.82677E+18,Thu Aug 22 23:57:33 +0000 2024,1,BATALKAN BUKAN DITUNDA‼️‼️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,in,she/her || 9teen ≽ •༚• ≼,0,2,1,https://x.com/mayarsta3/status/1826770719419892056,1.48012E+18,mayarsta3
1.82664E+18,Thu Aug 22 23:57:33 +0000 2024,0,@lhsploopy #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,lhsploopy,qme,,0,0,0,https://x.com/pjjeonggf_/status/1826770716538372303,1.7338E+18,pjjeonggf_
1.82661E+18,Thu Aug 22 23:57:33 +0000 2024,0,@babufess @Before2Days Kawal terus!!! #KawalPutuskanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,babufess,in,,0,0,0,https://x.com/Yoonablue/status/1826770716521627793,1.12158E+18,Yoonablue
1.82677E+18,Thu Aug 22 23:57:32 +0000 2024,2,kerja ga guna sekalinya kerja bunuh orang yang memperjuangkan hak rakyat #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy https://t.co/1CpyUxqwu9,1.82677E+18,https://pbs.twimg.com/media/GVn-SLxXUAAgbz4.jpg,,in,,0,0,0,https://x.com/lanadelunn/status/1826770715133296995,1.54469E+18,lanadelunn
1.82666E+18,Thu Aug 22 23:57:31 +0000 2024,0,@babufess GULINGKAN AZAR #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,babufess,in,Linkon City,0,0,0,https://x.com/Zayne_gf/status/1826770710372778491,1.70336E+18,Zayne_gf
1.82654E+18,Thu Aug 22 23:57:31 +0000 2024,0,@rahmdess27 #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,rahmdess27,qme,magic shop,0,0,0,https://x.com/hobiezii/status/1826770708862829030,1.46601E+18,hobiezii
1.82648E+18,Thu Aug 22 23:57:30 +0000 2024,0,@JhonSitorus_18 TERIMAKASIH BANYAK PAK.. PANJANG UMUR PERJUANGAN! BATALKAN BUKAN TUNDA! LAWAN! JANGAN LENGAH! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #BauKetekOligarki #IndonesiaEmergencyDemocracy,1.82677E+18,,JhonSitorus_18,in,,0,0,0,https://x.com/SosisKejuw/status/1826770706451104245,1.30291E+18,SosisKejuw
1.82663E+18,Thu Aug 22 23:57:29 +0000 2024,0,@caratstalk BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,caratstalk,in,,0,0,0,https://x.com/tyasvin/status/1826770701308891319,1.45303E+18,tyasvin
1.82677E+18,Thu Aug 22 23:57:28 +0000 2024,0,JEALOUS JEALOUS JEALOUS PATHETIC!!! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,fr,,0,0,0,https://x.com/Jihyosimpp/status/1826770698188283940,1.59871E+18,Jihyosimpp
1.82663E+18,Thu Aug 22 23:57:28 +0000 2024,0,@sheldon24james LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,sheldon24james,in,18 yo - 👑🐱🐰,0,0,0,https://x.com/blueJN0lvv/status/1826770696460226793,1.60826E+18,blueJN0lvv
1.82657E+18,Thu Aug 22 23:57:27 +0000 2024,0,@MARKLEE_IDN #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,MARKLEE_IDN,qme,"8teen, selective.",0,0,0,https://x.com/tribbiye/status/1826770693519966462,1.3619E+18,tribbiye
1.82655E+18,Thu Aug 22 23:57:26 +0000 2024,0,@starfess BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,starfess,in,,0,0,0,https://x.com/rjllow/status/1826770688914719100,1.58081E+18,rjllow
1.82677E+18,Thu Aug 22 23:57:26 +0000 2024,0,@crimtson kembalikann #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,crimtson,in,"⠀⠀の一部ᱺ⠀“Eaິׅld Lׅufu, Ꭰeິׂmoׅiseׂlle.”⠀ꢾꮣ
⠀⠀﹎﹎﹎﹎﹎﹎﹎﹎﹎⠀ From Nord.⠀𔓝
⠀⠀𐃹⠀⠀( '𝟡᜵𝟡𝟜. )⠀⠀𐃬⠀⠀⠀⠀⠀“VOL.27”",0,0,0,https://x.com/cuacta/status/1826770687933182084,1.61371E+18,cuacta
1.82663E+18,Thu Aug 22 23:57:22 +0000 2024,0,@nctzenbase Sudah terbiasa dengan naikin ht soalnya udh sering ngeboycot #kawalkeputusanMK #TolakPilkadaAkal2a #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nctzenbase,in,,0,0,0,https://x.com/luvvvwes/status/1826770673014112277,1.79928E+18,luvvvwes
1.82665E+18,Thu Aug 22 23:57:22 +0000 2024,0,@1998ur_ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,1998ur_,qme,– write in silence,0,0,0,https://x.com/7dreamarchive/status/1826770669859995886,1.62273E+18,7dreamarchive
1.82658E+18,Thu Aug 22 23:57:21 +0000 2024,0,@bbyminyongie BATALKAN BUKAN TUNDA‼️‼️‼️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,bbyhaeyongie,in,,0,0,0,https://x.com/tehlianq/status/1826770666911400148,1.4489E+18,tehlianq
1.82662E+18,Thu Aug 22 23:57:20 +0000 2024,0,@gyucacu BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,gyucacu,in,,0,0,0,https://x.com/yeanjj_/status/1826770664692613143,1.73529E+18,yeanjj_
1.82665E+18,Thu Aug 22 23:57:20 +0000 2024,0,@precumv bakso mie ayam #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,deemokrasi,in,,0,0,0,https://x.com/haeychnie/status/1826770662008246402,1.72031E+18,haeychnie
1.82677E+18,Thu Aug 22 23:57:19 +0000 2024,0,MUSISI LUAR AJA SAMPE SPEAK UP LOH LO PADA PARA INFLUENCER YG HARUSNYA BISA NGEINFLUENCE BANYAK AUDIENCE MASIH PADA MAU JILAT PEMERINTAH TERUS??? MALU SIH HARUSNYA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,in,,0,0,0,https://x.com/ersenm_/status/1826770660984762537,1.35766E+18,ersenm_
1.82677E+18,Thu Aug 22 23:57:19 +0000 2024,0,@lverksn pagi kak aya! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,lverksn,in,1109,0,0,1,https://x.com/kalunastt/status/1826770660657692725,1.54974E+18,kalunastt
1.82664E+18,Thu Aug 22 23:57:19 +0000 2024,0,@jaketeamid #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,jaketeamid,qme,"Tangerang, Indonesia",0,0,0,https://x.com/yangmeow09/status/1826770660104004094,1.45582E+18,yangmeow09
1.82664E+18,Thu Aug 22 23:57:19 +0000 2024,0,@convomf BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,convomf,in,,0,0,0,https://x.com/iwant4cc/status/1826770659315515831,1.54327E+18,iwant4cc
1.82677E+18,Thu Aug 22 23:57:18 +0000 2024,0,@tanyarlfes KEMBALIKAN TEMAN TEMAN KAMI #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #Indonesiaemergencydemocracy #KawalDemokrasi #KawalKeputusanMK #Kawal24Jam,1.82677E+18,,tanyarlfes,in,,0,0,0,https://x.com/fairyuujin/status/1826770656022987145,1.25541E+18,fairyuujin
1.82676E+18,Thu Aug 22 23:57:18 +0000 2024,0,@nctzenbase #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nctzenbase,qme,,0,0,0,https://x.com/youuuuuyyv/status/1826770654261379339,1.64364E+18,youuuuuyyv
1.82662E+18,Thu Aug 22 23:57:18 +0000 2024,0,@caratstalk PERINGATAN DARURAT LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,caratstalk,in,♡,0,0,0,https://x.com/yydammiie/status/1826770654026498480,1.50003E+18,yydammiie
1.82676E+18,Thu Aug 22 23:57:18 +0000 2024,0,@nctzenbase #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nctzenbase,qme,,0,0,0,https://x.com/Only_tata1001/status/1826770653900669094,1.75295E+18,Only_tata1001
1.82653E+18,Thu Aug 22 23:57:16 +0000 2024,0,@nct_menfess LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nct_menfess,in,renjun♡,0,0,0,https://x.com/yellowmoomin_23/status/1826770647743431141,1.61782E+18,yellowmoomin_23
1.82657E+18,Thu Aug 22 23:57:15 +0000 2024,0,@MENYONGIE #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,MENYONGIE,qme,caratland,0,0,0,https://x.com/arteisaxu/status/1826770643221971433,1.51848E+18,arteisaxu
1.82653E+18,Thu Aug 22 23:57:13 +0000 2024,0,@nct_menfess BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nct_menfess,in,,0,0,0,https://x.com/lrsny/status/1826770635772887222,1.67517E+18,lrsny
1.82661E+18,Thu Aug 22 23:57:13 +0000 2024,0,@wtnbeloav #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,wtnbeloav,qme,,0,0,0,https://x.com/pjjeonggf_/status/1826770632102871415,1.7338E+18,pjjeonggf_
1.82677E+18,Thu Aug 22 23:57:12 +0000 2024,0,@jenosunflwr #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,mycaptainjeno,qme,😵‍💫💥,0,0,0,https://x.com/durubiiyuuu/status/1826770629041029306,1.74291E+18,durubiiyuuu
1.8266E+18,Thu Aug 22 23:57:11 +0000 2024,0,@neutwal BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,neutwal,in,onedoorsai ,0,0,0,https://x.com/legnkara/status/1826770626889314792,1.61123E+18,legnkara
1.82658E+18,Thu Aug 22 23:57:11 +0000 2024,0,@convomf #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,convomf,qme,INFP // 2OO6,0,0,0,https://x.com/LaIaLostU/status/1826770626205679836,1.70803E+18,LaIaLostU
1.82677E+18,Thu Aug 22 23:57:11 +0000 2024,123,Buat yg ikut aksi pls stay safe ya! Siapin perlengkapan yg dibutuhin. Jgn sendirian &amp; selalu aware sm kondisi sekitar. Hati2 sm impostor Selamat berjuang! Panjang umur perjuangan #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat https://t.co/GUQnmsCBAm,1.82677E+18,https://pbs.twimg.com/media/GVn-MdpaYAAdTza.jpg,,in,Bikini Bottom,2,2,22,https://x.com/fess10nopember/status/1826770626046296455,3007365157,fess10nopember
1.82676E+18,Thu Aug 22 23:57:09 +0000 2024,0,@tanyarlfes #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,qme,,0,0,0,https://x.com/emmpyreaan/status/1826770618521731317,1.47381E+18,emmpyreaan
1.8266E+18,Thu Aug 22 23:57:09 +0000 2024,0,@beomskuy #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,beomskuy,qme,,0,0,0,https://x.com/miawzz__/status/1826770615761862767,1.68822E+18,miawzz__
1.82661E+18,Thu Aug 22 23:57:08 +0000 2024,0,@rahmdess27 #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,rahmdess27,qme,fan account,0,0,0,https://x.com/ItinDjara/status/1826770612557414841,1.22733E+18,ItinDjara
1.82656E+18,Thu Aug 22 23:57:07 +0000 2024,0,@gemfoteverytime KAWAL TERUS! JANGAN LENGAH! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,gemfoteverytime,in,,0,0,0,https://x.com/NaviyaLuv/status/1826770607784259731,1.60179E+18,NaviyaLuv
1.82663E+18,Thu Aug 22 23:57:07 +0000 2024,0,@convomf BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,convomf,in,,0,0,0,https://x.com/Jowanano/status/1826770607423586587,1.73296E+18,Jowanano
1.8266E+18,Thu Aug 22 23:57:06 +0000 2024,0,@Hemara_w #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,Hemara_w,qme,"8teen, selective.",0,0,0,https://x.com/tribbiye/status/1826770605120905473,1.3619E+18,tribbiye
1.82659E+18,Thu Aug 22 23:57:06 +0000 2024,0,@nct_menfess BATALKAN BUKAN TUNDA ! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nct_menfess,in,513,0,0,0,https://x.com/thisdyh/status/1826770604403687447,1.447E+18,thisdyh
1.82677E+18,Thu Aug 22 23:57:06 +0000 2024,0,Ga ikut turun kejalan tapi SEHAT SEHAT YA KALIAN DAN PLEASE PUALNG DENGAN SELAMAT #KawalPutusanMK #KawalDemokrasiIndonesia #Kawal24Jam #PeringatanDarurat,1.82677E+18,,,in,hatimu,0,0,0,https://x.com/park_sungcheol/status/1826770603304780157,1.09068E+18,park_sungcheol
1.82656E+18,Thu Aug 22 23:57:05 +0000 2024,0,@gemfoteverytime BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,gemfoteverytime,in,she/her • ,0,0,0,https://x.com/jnwwchan/status/1826770598519067115,1.35805E+18,jnwwchan
1.82677E+18,Thu Aug 22 23:57:04 +0000 2024,0,BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,in,esfp,0,6,0,https://x.com/sunooaja/status/1826770597747323243,1.48419E+18,sunooaja
1.82677E+18,Thu Aug 22 23:57:04 +0000 2024,0,@tanyakanrl semester 10 nder #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,tr,"⠀⠀の一部ᱺ⠀“Eaິׅld Lׅufu, Ꭰeິׂmoׅiseׂlle.”⠀ꢾꮣ
⠀⠀﹎﹎﹎﹎﹎﹎﹎﹎﹎⠀ From Nord.⠀𔓝
⠀⠀𐃹⠀⠀( '𝟡᜵𝟡𝟜. )⠀⠀𐃬⠀⠀⠀⠀⠀“VOL.27”",0,0,0,https://x.com/cuacta/status/1826770595557900645,1.61371E+18,cuacta
1.82676E+18,Thu Aug 22 23:57:03 +0000 2024,0,@tanyarlfes #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,qme,"Sumatera Utara, Indonesia",0,0,0,https://x.com/kungchipak_chi/status/1826770591116132369,1.74361E+18,kungchipak_chi
1.82675E+18,Thu Aug 22 23:57:01 +0000 2024,0,@zksjyp LAWAN! TOLAK! JANGAN LENGAH! BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,noctilix,in,,0,0,0,https://x.com/quansahie/status/1826770585365700742,1.39008E+18,quansahie
1.82665E+18,Thu Aug 22 23:57:00 +0000 2024,0,@precumv martabak sm piscok #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,deemokrasi,in,,0,0,0,https://x.com/yeanjj_/status/1826770580252885247,1.73529E+18,yeanjj_
1.8266E+18,Thu Aug 22 23:56:59 +0000 2024,0,@starfess #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,starfess,qme,– write in silence,0,0,0,https://x.com/7dreamarchive/status/1826770574632517641,1.62273E+18,7dreamarchive
1.82675E+18,Thu Aug 22 23:56:56 +0000 2024,0,@aecocoo LAWAN! TOLAK! JANGAN LENGAH! BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,aecocoo,in,,0,0,0,https://x.com/quansahie/status/1826770564465525223,1.39008E+18,quansahie
1.82663E+18,Thu Aug 22 23:56:54 +0000 2024,0,@nct_menfess LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! PANJANG UMUR PERJUANGAN! HIDUP RAKYAT INDONESIA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,nct_menfess,in,,0,0,0,https://x.com/nnaapageee/status/1826770554365551084,1.77988E+18,nnaapageee
1.82677E+18,Thu Aug 22 23:56:53 +0000 2024,1,Pancasila sekarang hanya pajangan saja chaos. #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy https://t.co/C1OXlDWlgR,1.82677E+18,https://pbs.twimg.com/media/GVn-IMsbkAAXbSQ.jpg,,in,,0,0,0,https://x.com/film_jwonwoo/status/1826770549227634892,1.58889E+18,film_jwonwoo
1.82675E+18,Thu Aug 22 23:56:53 +0000 2024,0,@tanyarlfes BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyarlfes,in,,0,0,0,https://x.com/iwant4cc/status/1826770549097595239,1.54327E+18,iwant4cc
1.82677E+18,Thu Aug 22 23:56:52 +0000 2024,0,@jasukejjang BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,jasukejjang,in,esfp,0,0,0,https://x.com/sunooaja/status/1826770547466010904,1.48419E+18,sunooaja
1.82661E+18,Thu Aug 22 23:56:52 +0000 2024,0,@hourlyshuas BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,kissyshua,in,22,0,0,0,https://x.com/kwonfirehosh/status/1826770545729470853,8.97308E+17,kwonfirehosh
1.82675E+18,Thu Aug 22 23:56:52 +0000 2024,0,@taelovaa LAWAN! TOLAK! JANGAN LENGAH! BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,taelovaa,in,,0,0,0,https://x.com/quansahie/status/1826770543800189317,1.39008E+18,quansahie
1.82676E+18,Thu Aug 22 23:56:51 +0000 2024,0,@tanyarlfes bantu share semua nyaa kasian kaka mahasiswa ini kalau mau donasi langsung ke akun kaka nya ajaa BATALKAN BUKAN DI TUNDA!!! #KawalPutusanMk #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy https://t.co/mRTBpOVJys,1.82677E+18,https://pbs.twimg.com/media/GVn-H6IaQAA2XzD.jpg,tanyarlfes,in,,0,0,0,https://x.com/AgniaAulia9/status/1826770542940357111,1.48239E+18,AgniaAulia9
1.82661E+18,Thu Aug 22 23:56:51 +0000 2024,0,@kaiyaalora BATALKAN BUKAN DITUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,,in,??,0,0,0,https://x.com/heavenexr/status/1826770539719032865,1.54109E+18,heavenexr
1.82662E+18,Thu Aug 22 23:56:50 +0000 2024,0,@tanyakanrl #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy,1.82677E+18,,tanyakanrl,qme,– write in silence,0,0,0,https://x.com/7dreamarchive/status/1826770538192400544,1.62273E+18,7dreamarchive
